,monthCate_weight,DOWCate_weight,hourCateAmount_weight,FP,UFP,discomfort_index
92,0.12357699839624212,0.10537907718777878,0.13368566037475604,40.84,25.72,34.134372
93,0.18321221039905622,0.1807177102209141,0.27898982614496304,38.84,23.88,34.134372
94,0.18321221039905622,0.1807177102209141,0.27898982614496304,38.84,23.88,34.134372
95,0.18321221039905622,0.1807177102209141,0.27898982614496304,38.84,23.88,34.134372
96,0.18321221039905622,0.1807177102209141,0.27898982614496304,38.84,23.88,34.134372
97,0.18321221039905622,0.1807177102209141,0.27898982614496304,38.84,23.88,34.134372
98,0.18321221039905622,0.1807177102209141,0.27898982614496304,38.84,23.88,34.134372
99,0.18321221039905622,0.1807177102209141,0.27898982614496304,38.84,23.88,34.134372
100,0.18321221039905622,0.1807177102209141,0.27898982614496304,38.84,23.88,34.134372
101,0.18321221039905622,0.1807177102209141,0.27898982614496304,38.84,23.88,34.134372
102,0.18321221039905622,0.1807177102209141,0.27898982614496304,38.84,23.88,34.134372
103,0.18321221039905622,0.1807177102209141,0.27898982614496304,38.84,23.88,34.134372
104,0.18321221039905622,0.1807177102209141,0.27898982614496304,38.84,23.88,34.134372
105,0.29828031727614146,0.20721310244327845,0.12629593147457563,34.28,21.68,34.134372
106,0.29828031727614146,0.20721310244327845,0.12629593147457563,34.28,21.68,34.134372
107,0.29828031727614146,0.20721310244327845,0.12629593147457563,34.28,21.68,34.134372
108,0.15396170115723382,0.11950148800612369,0.1723786019282532,30.84,18.96,34.134372
109,0.15396170115723382,0.11950148800612369,0.1723786019282532,30.84,18.96,34.134372
110,0.29828031727614146,0.20721310244327845,0.23672452359215274,33.36,19.44,34.134372
111,0.29828031727614146,0.20721310244327845,0.23672452359215274,33.36,19.44,34.134372
112,0.29828031727614146,0.20721310244327845,0.23672452359215274,33.36,19.44,34.134372
113,0.29828031727614146,0.20721310244327845,0.6586486112636065,32.96,17.88,34.134372
114,0.29828031727614146,0.20721310244327845,0.6586486112636065,32.96,17.88,34.134372
115,0.29828031727614146,0.20721310244327845,0.6586486112636065,32.96,17.88,34.134372
116,0.29828031727614146,0.20721310244327845,0.6586486112636065,32.96,17.88,34.134372
117,0.29828031727614146,0.20721310244327845,0.6586486112636065,32.96,17.88,34.134372
118,0.29828031727614146,0.20721310244327845,0.6586486112636065,32.96,17.88,34.134372
119,0.29828031727614146,0.20721310244327845,0.7826181262927963,31.96,17.48,34.134372
120,0.29828031727614146,0.20721310244327845,0.7826181262927963,31.96,17.48,34.134372
121,0.29828031727614146,0.20721310244327845,0.7826181262927963,31.96,17.48,34.134372
122,0.18321221039905622,0.1807177102209141,0.1212400406133338,34.8,21.28,34.134372
123,0.18321221039905622,0.1807177102209141,0.1212400406133338,34.8,21.28,34.134372
124,0.18321221039905622,0.1807177102209141,0.1212400406133338,34.8,21.28,34.134372
125,0.29828031727614146,0.20721310244327845,0.1149435389347779,38.44,24.44,34.134372
126,0.29828031727614146,0.20721310244327845,0.1149435389347779,38.44,24.44,34.134372
127,0.29828031727614146,0.20721310244327845,0.1149435389347779,38.44,24.44,34.134372
128,0.15396170115723382,0.11950148800612369,0.1369466309409973,38.76,26.4,34.134372
129,0.15396170115723382,0.11950148800612369,0.1369466309409973,38.76,26.4,34.134372
130,0.15396170115723382,0.11950148800612369,0.1369466309409973,38.76,26.4,34.134372
131,0.15396170115723382,0.11950148800612369,0.1369466309409973,38.76,26.4,34.134372
132,0.15396170115723382,0.11950148800612369,0.1369466309409973,38.76,26.4,34.134372
133,0.15396170115723382,0.11950148800612369,0.1369466309409973,38.76,26.4,34.134372
134,0.15396170115723382,0.11950148800612369,0.1369466309409973,38.76,26.4,34.134372
135,0.15396170115723382,0.11950148800612369,0.1369466309409973,38.76,26.4,34.134372
136,0.15396170115723382,0.11950148800612369,0.1369466309409973,38.76,26.4,34.134372
137,0.10811472266936471,0.11880892019662002,0.47544692324541665,44.32,30.48,34.134372
138,0.10811472266936471,0.11880892019662002,0.47544692324541665,44.32,30.48,34.134372
139,0.10811472266936471,0.11880892019662002,0.47544692324541665,44.32,30.48,34.134372
140,0.10811472266936471,0.11880892019662002,0.47544692324541665,44.32,30.48,34.134372
141,0.10811472266936471,0.11880892019662002,0.47544692324541665,44.32,30.48,34.134372
142,0.10811472266936471,0.11880892019662002,0.47544692324541665,44.32,30.48,34.134372
143,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
144,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
145,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
146,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
147,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
148,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
149,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
150,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
151,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
152,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
153,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
154,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
155,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
156,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
157,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
158,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
159,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
160,0.10811472266936471,0.11880892019662002,0.4816472900475701,46.08,29.8,34.134372
161,0.15396170115723382,0.11950148800612369,0.18471575228244816,45.12,29.76,34.134372
162,0.15396170115723382,0.11950148800612369,0.18471575228244816,45.12,29.76,34.134372
163,0.15396170115723382,0.11950148800612369,0.18471575228244816,45.12,29.76,34.134372
164,0.12357699839624212,0.10537907718777878,0.2420296792955285,37.76,23.68,34.134372
165,0.12357699839624212,0.10537907718777878,0.2420296792955285,37.76,23.68,34.134372
166,0.12357699839624212,0.10537907718777878,0.2420296792955285,37.76,23.68,34.134372
167,0.12357699839624212,0.10537907718777878,0.2420296792955285,37.76,23.68,34.134372
168,0.15396170115723382,0.11950148800612369,0.26137837276049597,35.12,21.92,34.134372
169,0.15396170115723382,0.11950148800612369,0.26137837276049597,35.12,21.92,34.134372
170,0.15396170115723382,0.11950148800612369,0.26137837276049597,35.12,21.92,34.134372
171,0.02790293547229302,0.07515499592385462,0.07579742880712775,31.16,20.68,36.57218
172,0.02790293547229302,0.07515499592385462,0.07579742880712775,31.16,20.68,36.57218
173,0.02790293547229302,0.07515499592385462,0.07579742880712775,31.16,20.68,36.57218
174,0.02790293547229302,0.07515499592385462,0.07579742880712775,31.16,20.68,36.57218
175,0.02790293547229302,0.07515499592385462,0.07579742880712775,31.16,20.68,36.57218
176,0.02790293547229302,0.07515499592385462,0.07579742880712775,31.16,20.68,36.57218
177,0.29828031727614146,0.22044939355341767,0.014552328859095407,32.4,21.44,36.57218
178,0.29828031727614146,0.22044939355341767,0.014552328859095407,32.4,21.44,36.57218
179,0.29828031727614146,0.22044939355341767,0.014552328859095407,32.4,21.44,36.57218
180,0.050205725083186124,0.047331162176973654,0.07970968918111769,36.16,23.92,36.57218
181,0.050205725083186124,0.047331162176973654,0.07970968918111769,36.16,23.92,36.57218
182,0.050205725083186124,0.047331162176973654,0.07970968918111769,36.16,23.92,36.57218
183,0.02790293547229302,0.07515499592385462,0.1657930774165972,41.28,27.08,36.57218
184,0.02790293547229302,0.07515499592385462,0.1657930774165972,41.28,27.08,36.57218
185,0.02790293547229302,0.07515499592385462,0.1657930774165972,41.28,27.08,36.57218
186,0.15396170115723382,0.12368924557052256,0.11161513893995995,44.64,27.32,36.57218
187,0.15396170115723382,0.12368924557052256,0.11161513893995995,44.64,27.32,36.57218
188,0.12357699839624212,0.10531764071869257,0.13368566037475604,46.72,28.6,36.57218
189,0.12357699839624212,0.10531764071869257,0.13368566037475604,46.72,28.6,36.57218
190,0.12357699839624212,0.10531764071869257,0.13368566037475604,46.72,28.6,36.57218
191,0.01754694165795278,0.03964902474348377,0.02087321358262024,48.64,30.0,36.57218
192,0.01754694165795278,0.03964902474348377,0.02087321358262024,48.64,30.0,36.57218
193,0.01754694165795278,0.03964902474348377,0.02087321358262024,48.64,30.0,36.57218
194,0.050205725083186124,0.047331162176973654,0.08984540641979569,41.0,23.64,36.57218
195,0.050205725083186124,0.047331162176973654,0.08984540641979569,41.0,23.64,36.57218
196,0.050205725083186124,0.047331162176973654,0.08984540641979569,41.0,23.64,36.57218
197,0.18321221039905622,0.14402788677462117,0.1811953294031077,33.64,18.4,36.57218
198,0.18321221039905622,0.14402788677462117,0.1811953294031077,33.64,18.4,36.57218
199,0.18321221039905622,0.14402788677462117,0.1811953294031077,33.64,18.4,36.57218
200,0.18321221039905622,0.14402788677462117,0.30256018849817157,34.08,19.56,36.57218
201,0.18321221039905622,0.14402788677462117,0.30256018849817157,34.08,19.56,36.57218
202,0.18321221039905622,0.14402788677462117,0.30256018849817157,34.08,19.56,36.57218
203,0.18321221039905622,0.14402788677462117,0.30256018849817157,34.08,19.56,36.57218
204,0.18321221039905622,0.14402788677462117,0.30256018849817157,34.08,19.56,36.57218
205,0.18321221039905622,0.14402788677462117,0.30256018849817157,34.08,19.56,36.57218
206,0.18321221039905622,0.14402788677462117,0.30256018849817157,34.08,19.56,36.57218
207,0.18321221039905622,0.14402788677462117,0.30256018849817157,34.08,19.56,36.57218
208,0.18321221039905622,0.14402788677462117,0.30256018849817157,34.08,19.56,36.57218
209,0.18321221039905622,0.14402788677462117,0.30256018849817157,34.08,19.56,36.57218
210,0.18321221039905622,0.14402788677462117,0.30256018849817157,34.08,19.56,36.57218
211,0.18321221039905622,0.14402788677462117,0.30256018849817157,34.08,19.56,36.57218
212,0.29828031727614146,0.22044939355341767,0.6586486112636065,29.6,17.64,36.57218
213,0.29828031727614146,0.22044939355341767,0.6586486112636065,29.6,17.64,36.57218
214,0.29828031727614146,0.22044939355341767,0.6586486112636065,29.6,17.64,36.57218
215,0.29828031727614146,0.22044939355341767,0.7826181262927963,33.32,18.32,36.57218
216,0.29828031727614146,0.22044939355341767,0.7826181262927963,33.32,18.32,36.57218
217,0.29828031727614146,0.22044939355341767,0.7826181262927963,33.32,18.32,36.57218
218,0.29828031727614146,0.22044939355341767,0.7480203527226759,35.4,20.4,36.57218
219,0.29828031727614146,0.22044939355341767,0.7480203527226759,35.4,20.4,36.57218
220,0.29828031727614146,0.22044939355341767,0.7480203527226759,35.4,20.4,36.57218
221,0.15396170115723382,0.12368924557052256,0.2366116126708589,42.64,21.72,36.57218
222,0.15396170115723382,0.12368924557052256,0.2366116126708589,42.64,21.72,36.57218
223,0.15396170115723382,0.12368924557052256,0.2366116126708589,42.64,21.72,36.57218
224,0.15396170115723382,0.12368924557052256,0.2366116126708589,42.64,21.72,36.57218
225,0.15396170115723382,0.12368924557052256,0.2366116126708589,42.64,21.72,36.57218
226,0.15396170115723382,0.12368924557052256,0.2366116126708589,42.64,21.72,36.57218
227,0.15396170115723382,0.12368924557052256,0.2366116126708589,42.64,21.72,36.57218
228,0.15396170115723382,0.12368924557052256,0.2366116126708589,42.64,21.72,36.57218
229,0.15396170115723382,0.12368924557052256,0.2366116126708589,42.64,21.72,36.57218
230,0.037198447888529725,0.08261552679528121,0.12655494345531684,46.12,23.4,36.57218
231,0.037198447888529725,0.08261552679528121,0.12655494345531684,46.12,23.4,36.57218
232,0.037198447888529725,0.08261552679528121,0.12655494345531684,46.12,23.4,36.57218
233,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
234,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
235,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
236,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
237,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
238,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
239,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
240,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
241,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
242,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
243,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
244,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
245,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
246,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
247,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
248,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
249,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
250,0.10811472266936471,0.11888567024293069,0.47544692324541665,42.0,25.76,36.57218
251,0.15396170115723382,0.12368924557052256,0.10454110162885474,38.72,24.08,36.57218
252,0.15396170115723382,0.12368924557052256,0.10454110162885474,38.72,24.08,36.57218
253,0.15396170115723382,0.12368924557052256,0.10454110162885474,38.72,24.08,36.57218
254,0.12357699839624212,0.10531764071869257,0.12343515998152312,39.24,26.48,36.57218
255,0.12357699839624212,0.10531764071869257,0.12343515998152312,39.24,26.48,36.57218
256,0.12357699839624212,0.10531764071869257,0.12343515998152312,39.24,26.48,36.57218
257,0.12357699839624212,0.10531764071869257,0.12343515998152312,39.24,26.48,36.57218
258,0.12357699839624212,0.10531764071869257,0.12343515998152312,39.24,26.48,36.57218
259,0.12357699839624212,0.10531764071869257,0.12343515998152312,39.24,26.48,36.57218
260,0.12357699839624212,0.10531764071869257,0.2420296792955285,43.6,28.68,36.57218
261,0.12357699839624212,0.10531764071869257,0.2420296792955285,43.6,28.68,36.57218
262,0.12357699839624212,0.10531764071869257,0.2420296792955285,43.6,28.68,36.57218
263,0.037198447888529725,0.08261552679528121,0.11163930692383295,48.52,31.68,36.57218
264,0.037198447888529725,0.08261552679528121,0.11163930692383295,48.52,31.68,36.57218
265,0.037198447888529725,0.08261552679528121,0.11163930692383295,48.52,31.68,36.57218
266,0.01754694165795278,0.031158178285807164,0.08800641100507231,47.8,32.2,36.868105
267,0.01754694165795278,0.031158178285807164,0.08800641100507231,47.8,32.2,36.868105
268,0.01754694165795278,0.031158178285807164,0.08800641100507231,47.8,32.2,36.868105
269,0.037198447888529725,0.06395426332749106,0.07028079640139077,50.96,33.92,36.868105
270,0.037198447888529725,0.06395426332749106,0.07028079640139077,50.96,33.92,36.868105
271,0.037198447888529725,0.06395426332749106,0.07028079640139077,50.96,33.92,36.868105
272,0.15396170115723382,0.11518920464000948,0.15740737892602036,50.36,33.6,36.868105
273,0.15396170115723382,0.11518920464000948,0.15740737892602036,50.36,33.6,36.868105
274,0.15396170115723382,0.11518920464000948,0.15740737892602036,50.36,33.6,36.868105
275,0.18321221039905622,0.15055635495935044,0.20082425890233532,55.48,36.0,36.868105
276,0.18321221039905622,0.15055635495935044,0.20082425890233532,55.48,36.0,36.868105
277,0.18321221039905622,0.15055635495935044,0.20082425890233532,55.48,36.0,36.868105
278,0.18321221039905622,0.15055635495935044,0.20082425890233532,55.48,36.0,36.868105
279,0.18321221039905622,0.15055635495935044,0.20082425890233532,55.48,36.0,36.868105
280,0.18321221039905622,0.15055635495935044,0.20082425890233532,55.48,36.0,36.868105
281,0.18321221039905622,0.15055635495935044,0.20082425890233532,55.48,36.0,36.868105
282,0.18321221039905622,0.15055635495935044,0.20082425890233532,55.48,36.0,36.868105
283,0.18321221039905622,0.15055635495935044,0.20082425890233532,55.48,36.0,36.868105
284,0.18321221039905622,0.15055635495935044,0.20082425890233532,55.48,36.0,36.868105
285,0.18321221039905622,0.15055635495935044,0.20082425890233532,55.48,36.0,36.868105
286,0.18321221039905622,0.15055635495935044,0.20082425890233532,55.48,36.0,36.868105
287,0.18321221039905622,0.15055635495935044,0.21110006804016,62.2,39.56,36.868105
288,0.18321221039905622,0.15055635495935044,0.21110006804016,62.2,39.56,36.868105
289,0.18321221039905622,0.15055635495935044,0.21110006804016,62.2,39.56,36.868105
290,0.18321221039905622,0.15055635495935044,0.21110006804016,62.2,39.56,36.868105
291,0.18321221039905622,0.15055635495935044,0.21110006804016,62.2,39.56,36.868105
292,0.18321221039905622,0.15055635495935044,0.21110006804016,62.2,39.56,36.868105
293,0.18321221039905622,0.15055635495935044,0.21110006804016,62.2,39.56,36.868105
294,0.18321221039905622,0.15055635495935044,0.21110006804016,62.2,39.56,36.868105
295,0.18321221039905622,0.15055635495935044,0.21110006804016,62.2,39.56,36.868105
296,0.18321221039905622,0.15055635495935044,0.21110006804016,62.2,39.56,36.868105
297,0.18321221039905622,0.15055635495935044,0.21110006804016,62.2,39.56,36.868105
298,0.18321221039905622,0.15055635495935044,0.21110006804016,62.2,39.56,36.868105
299,0.15396170115723382,0.11518920464000948,0.1556603418513167,72.88,46.0,36.868105
300,0.15396170115723382,0.11518920464000948,0.1556603418513167,72.88,46.0,36.868105
301,0.29828031727614146,0.21023288188852962,0.15133159509715,69.76,44.28,36.868105
302,0.29828031727614146,0.21023288188852962,0.15133159509715,69.76,44.28,36.868105
303,0.29828031727614146,0.21023288188852962,0.15133159509715,69.76,44.28,36.868105
304,0.18321221039905622,0.15055635495935044,0.2270683626729186,71.0,47.24,36.868105
305,0.18321221039905622,0.15055635495935044,0.2270683626729186,71.0,47.24,36.868105
306,0.18321221039905622,0.15055635495935044,0.2270683626729186,71.0,47.24,36.868105
307,0.15396170115723382,0.11518920464000948,0.1723786019282532,73.36,47.88,36.868105
308,0.15396170115723382,0.11518920464000948,0.1723786019282532,73.36,47.88,36.868105
309,0.15396170115723382,0.11518920464000948,0.1723786019282532,73.36,47.88,36.868105
310,0.29828031727614146,0.21023288188852962,0.23672452359215274,74.68,50.36,36.868105
311,0.29828031727614146,0.21023288188852962,0.23672452359215274,74.68,50.36,36.868105
312,0.29828031727614146,0.21023288188852962,0.23672452359215274,74.68,50.36,36.868105
313,0.29828031727614146,0.21023288188852962,0.6586486112636065,74.68,52.08,36.868105
314,0.29828031727614146,0.21023288188852962,0.6586486112636065,74.68,52.08,36.868105
315,0.29828031727614146,0.21023288188852962,0.6586486112636065,74.68,52.08,36.868105
316,0.18321221039905622,0.15055635495935044,0.1310003727590182,68.96,49.2,36.868105
317,0.18321221039905622,0.15055635495935044,0.1310003727590182,68.96,49.2,36.868105
318,0.18321221039905622,0.15055635495935044,0.1310003727590182,68.96,49.2,36.868105
319,0.29828031727614146,0.21023288188852962,0.7480203527226759,58.08,40.2,36.868105
320,0.29828031727614146,0.21023288188852962,0.7480203527226759,58.08,40.2,36.868105
321,0.29828031727614146,0.21023288188852962,0.7480203527226759,58.08,40.2,36.868105
322,0.10811472266936471,0.12070437228856887,0.06717367341059517,54.24,39.48,36.868105
323,0.10811472266936471,0.12070437228856887,0.06717367341059517,54.24,39.48,36.868105
324,0.10811472266936471,0.12070437228856887,0.06717367341059517,54.24,39.48,36.868105
325,0.10811472266936471,0.12070437228856887,0.06717367341059517,54.24,39.48,36.868105
326,0.10811472266936471,0.12070437228856887,0.06717367341059517,54.24,39.48,36.868105
327,0.10811472266936471,0.12070437228856887,0.06717367341059517,54.24,39.48,36.868105
328,0.050205725083186124,0.0497662100440394,0.07129305318594918,50.12,40.16,36.868105
329,0.050205725083186124,0.0497662100440394,0.07129305318594918,50.12,40.16,36.868105
330,0.050205725083186124,0.0497662100440394,0.07129305318594918,50.12,40.16,36.868105
